id,site_name,existing_device_client,capacity,latitude,longitude,feasibility_client,feasibility_mbps,comment,booked_by,expiry_date,interface,city,division,district,location,address,created_at
736,KHSDRC01JR01,SCL,1000,22.82301,89.552481,Innovative,2,Q,partha.sarkar,"2018-07-11 13:50:06",ge-2/2/8,KhulnaSadar,Khulna,Khulna,Khulna,"Toyamon Center, 181 Khan-E-Sobur Road, Shib Bari mor,khulna","2018-07-08 13:52:22"
737,BSWZP04,ROBI,1000,22.8467,90.2722,Complex,40,Q,partha.sarkar,"2018-07-12 16:50:17",ge-0/2/0,Wazirpur,Barisal,Barisal,Shikarpur,Shikarpur,"2018-07-08 16:42:24"
738,DHK_X3899,Banglalink,1000,23.98827,90.37935,"DB Tech",40,Q,partha.sarkar,"2018-07-20 14:10:14",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Tangail - Jamalpur Highway","Outpara (Riaz Nagar), Gazipur Chawrasta, Gazipur Sadar, Gazipur","2018-07-09 14:09:41"
739,GPSDRB01ES01,SCL,1000,23.990049,90.377986,"DB Tech",40,Q,partha.sarkar,"2018-07-12 14:10:39",Port18,GazipurSadar,Dhaka,Gazipur,"Dhaka - Tangail Highway","Dhaka - Tangail Highway","2018-07-09 14:11:29"
740,GP1602,AIRTEL,1000,24.180421,90.426858,"DB Tech",30,Q,partha.sarkar,"2018-07-20 14:50:52",ge-0/2/0,Sreepur,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Dhaka - Mymensingh Highway","2018-07-09 14:26:02"
741,DHKRBC01ES01,SCL,1000,23.752496,90.392976,Innovative,10,Q,partha.sarkar,"2018-07-11 13:25:19",Port2,DMP,Dhaka,Dhaka,Dhaka,"Kawran Bazar Road","2018-07-09 16:27:22"
742,DHKRCH,GP,1000,23.721278,90.374861,Innovative,2,Q,partha.sarkar,"2018-07-19 14:50:13",xe-0/3/0,DMP,Dhaka,Dhaka,Dhaka,Kamrangirchar,"2018-07-09 17:04:43"
743,DHSVR67,ROBI,1000,23.792683,90.271,Innovative,2,Q,partha.sarkar,"2018-07-20 06:30:28",ge-0/2/3,Savar,Dhaka,Dhaka,Hemayetpur,"Dhaka - Aricha Highway","2018-07-09 17:16:47"
744,DHSVR6,GP,1000,23.830917,90.257528,Innovative,2,Q,partha.sarkar,"2018-07-13 17:30:09",ge-0/2/3,Savar,Dhaka,Dhaka,Savar,"Municipal Holding No. 25/9, Rajbari, P.S: Savar, Dhaka.","2018-07-09 17:24:26"
745,DHSBZA01ES01,SCL,1000,23.84881,90.257064,Innovative,2,Q,partha.sarkar,"2018-07-19 18:50:59",Port21,Savar,Dhaka,Dhaka,Savar,"Shaheed Moznu Road","2018-07-09 17:54:26"
746,DHEPZA01ES01,SCL,1000,23.925031,90.264044,Innovative,2,Q,partha.sarkar,"2018-07-18 17:45:13",Port28,Savar,Dhaka,Dhaka,Dendabor,"Nabinagar - Chandra Road","2018-07-09 17:57:36"
747,DHSVR12_MX104,ROBI,1000,23.919963,90.252613,Innovative,2,Q,partha.sarkar,"2018-07-13 14:50:24",ge-0/2/8,Savar,Dhaka,Dhaka,Dendabor,"Mojibur Rahman Road","2018-07-09 18:00:46"
748,MBSDR01-AGG,SCL,1000,24.4887,91.7688,Innovative,2,Q,partha.sarkar,"2018-07-19 18:25:11",ge-1/2/7,MaulviBazarSadar,Sylhet,Maulavirbazar,Moulvibazar,Maulavibazar,"2018-07-09 18:04:27"
749,HA5505_MX104,SCL,1000,24.201939,91.351369,Innovative,2,Q,partha.sarkar,"2018-07-20 11:30:11",ge-0/1/2,Madhabpur,Sylhet,Habiganj,"Dhaka - Sylhet Highway","Dhaka - Sylhet Highway","2018-07-10 11:12:27"
750,GP1602,AIRTEL,1000,24.180421,90.426858,"Amber IT",2,CR,rabeya.akter,"2018-07-18 12:45:54",ge-0/2/0,Sreepur,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Dhaka - Mymensingh Highway","2018-07-11 12:49:44"
751,DHK_X2134,Banglalink,1000,24.0176,90.39841,"Amber IT",2,CR,rabeya.akter,"2018-07-18 12:50:34",ge-1/1/2,GazipurSadar,Dhaka,Gazipur,"Salna - Joydebpur Road","Al Jaber Ahmed Manik, Deshipara Notun Bazar, Salna, Gazipur Sadar, Gazipur","2018-07-11 12:52:18"
752,DHSBG08,ROBI,1000,23.7303,90.4077,"Brac Net",40,q,partha.sarkar,"2018-07-20 14:50:48",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Topkhana_Road,"2018-07-12 16:55:10"
753,DHSVRC01JR01,SCL,100000,23.932836,90.26785,"Always On",25,cr,rabeya.akter,"2018-07-20 18:10:45",et-0/3/0,Savar,Dhaka,Dhaka,"Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","2018-07-12 18:14:48"
754,DHHTP4A01ES01,SCL,1000,23.746583,90.39125,"Brac Net",30,Q,partha.sarkar,"2018-07-20 19:50:43",Port1,DMP,Dhaka,Dhaka,Dhaka,"Free School Street","2018-07-12 19:21:52"
755,DHK_X1690,Banglalink,1000,23.8905,90.4054,AON,25,"AON LG",omar.faruq,"2018-07-25 11:55:02",ge-1/1/2,GazipurSadar,Dhaka,Gazipur,Tongi,"House 54, modhumita road,Arichpur ,Tongi,Gazipur","2018-07-15 12:00:11"
756,DHK_X0438,Banglalink,1000,23.94586,90.38269,winner,40,Q,partha.sarkar,"2018-07-19 14:50:48",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Din Mohammad Super Market,AB Bank, Board Bazar, Gazipur Sadar, Gazipur","2018-07-15 15:20:07"
757,DHBSL2,GP,1000,23.71721,90.405834,"agni system",5,AGNI//FAHIM,jahirul.islam,"2018-07-22 23:55:24",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"177, Bangsal Road, Dhaka","2018-07-15 15:48:34"
758,CMDBD04,ROBI,1000,23.574515,91.051979,Tomato,40,Q,partha.sarkar,"2018-07-19 19:45:58",ge-1/1/3,Debidwar,Chittagong,Comilla,Debirdar,Debirdar,"2018-07-15 19:58:05"
759,CXUKH06A01ES01,SCL,1000,21.21,92.16331111,Tomato,40,Q,partha.sarkar,"2018-07-19 20:30:56",Port10,Ukhia,Chittagong,"Coxs Bazar",Ukhia,Ukhia,"2018-07-15 20:11:58"
760,DHGAN8,GP,1000,23.6981,90.4317,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:30:12",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"217, North Jurain, Dhaka-1204","2018-07-16 17:34:01"
761,DHSTR08,ROBI,1000,23.7051,90.4182,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:35:12",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Sutrapur,"2018-07-16 17:39:01"
762,DHLBG9,GP,1000,23.718778,90.391972,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:40:05",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Holding#17, Horonath Ghosh Road, Lalbagh Dhaka","2018-07-16 17:43:33"
763,CMSDR97,ROBI,1000,23.46584,91.17436,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:40:49",ge-0/1/3,ComillaSadarDakshin,Chittagong,Comilla,Comilla,Jhawtala_1,"2018-07-16 17:45:11"
764,SYALHT-HO,GP,1000,24.897306,91.868056,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:45:22",ge-0/1/3,SylhetSadar,Sylhet,Sylhet,Sylhet,"Alhamra,Sylhet","2018-07-16 17:49:46"
765,FNSDRC01JR01,SCL,1000,23.009291,91.394091,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:50:34",ge-0/0/5,FeniSadar,Chittagong,Feni,Feni,"107 , Kazi Plaza , SSK Road, Feni","2018-07-16 17:51:52"
766,Chevron_Moulavibazar,InterCloud,1000,24.480367,91.764714,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:50:54",ge-0/2/3,MaulviBazarSadar,Sylhet,Maulavirbazar,Moulvibazar,"Mostafa Pur Road","2018-07-16 17:53:15"
767,NOBGM26A01ES01,SCL,1000,22.944433,91.104744,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:50:13",Port20,Begumganj,Chittagong,Noakhali,Begumganj,Begumganj,"2018-07-16 17:54:36"
768,KSSDRP01HR01,SCL,10000,24.41873,90.79025,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:55:07",GigabitEthernet0/2/27,KishoreganjSadar,Dhaka,Kishoreganj,"Joshodol WAPDA, Kishorgonj","Joshodol WAPDA, Kishorgonj","2018-07-16 17:56:31"
769,RSSDRB01JR01,SCL,1000,24.362772,88.604075,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:55:37",ge-0/2/5,Boalia,Rajshahi,Rajshahi,Rajshahi,"Zs Plate, 133/1, Kumar para, Alu Patti, Rajshahi","2018-07-16 17:58:08"
770,NTSDRB01JR01,SCL,1000,24.411842,88.991717,Colocity,2,SCR,shihab.rahman,"2018-07-23 17:55:11",ge-0/1/4,NatoreSadar,Rajshahi,Natore,Natore,"House: 848, Road: 05, Kanaikhali, Natore","2018-07-16 17:59:28"
771,DPSDR03A01ES01,SCL,1000,25.6346,88.6397,Colocity,2,SCR,shihab.rahman,"2018-07-23 18:00:10",Port10,"Dinajpur Sadar",Rangpur,Dinajpur,Dinajpur,"Churipotti - Basuniapotti Road","2018-07-16 18:03:31"
772,BAR_X0008,Banglalink,1000,22.705756,90.370719,Colocity,2,SCR,shihab.rahman,"2018-07-23 18:00:43",ge-1/2/1,BarisalSadar(kotwali),Barisal,Barisal,Barisal,"95 Badar Road, Barisal","2018-07-16 18:05:04"
773,SNCTK02-AGG,SCL,1000,24.928242,91.686598,Tomato,40,Q,partha.sarkar,"2018-07-21 15:50:55",ge-1/2/0,Chhatak,Sylhet,Sunamganj,Gobindaganj,Gobindaganj_Notun_Bazar,"2018-07-16 21:09:01"
774,NWSDR03-AGG,SCL,1000,24.5913,88.2812,BTS,5,"BTS//zaman vi",jahirul.islam,"2018-07-25 23:55:28",ge-1/1/0,NawabganjSadar,Rajshahi,"Chapai Nawabganj","Chapai Nawabganj","Swarup Nagar","2018-07-18 12:24:31"
775,CMCDG12,ROBI,1000,23.16708056,91.30620833,MDSOFT,40,Q,partha.sarkar,"2018-07-27 21:45:53",ge-0/1/3,Chauddagram,Chittagong,Comilla,Patodda,Patodda,"2018-07-18 16:58:54"
776,PTSDRB01JR01,SCL,1000,22.358494,90.319058,eirtelservices,40,Q,partha.sarkar,"2018-07-27 18:50:25",ge-1/0/1,PatuakhaliSadar,Barisal,Patuakhali,Patuakhali,"House: 670, Town Kalikapur, Chowrasta, Patuakhali.","2018-07-18 17:48:35"
777,NASDR03A01ES01,SCL,1000,24.81558333,88.94441667,"IT Next Technology",15,"New zonal",omar.faruq,"2018-08-05 12:05:09",Port22,NaogaonSadar,Rajshahi,Naogaon,Naogaon,"Bangabaria Road","2018-07-20 12:07:52"
778,SGSJP01,ROBI,1000,24.1757,89.5952,"IT Next Technology",15,"New zonal",omar.faruq,"2018-08-05 12:10:09",xe-0/3/0,Shahjadpur,Rajshahi,Sirajganj,Shahjadpur,Shahajadpur,"2018-07-20 12:11:14"
779,KHSDRC01JR01,SCL,1000,22.82301,89.552481,saiful,40,Q,partha.sarkar,"2018-07-27 18:50:29",ge-0/0/6,KhulnaSadar,Khulna,Khulna,Khulna,"Toyamon Center, 181 Khan-E-Sobur Road, Shib Bari mor,khulna","2018-07-20 13:38:10"
780,SKSDR01-AGG,SCL,1000,22.7121,89.0703,"TR Technologies",50,"TR Technologies is new client.",abu.sayeed,"2018-07-31 18:30:56",ge-1/1/0,SatkhiraSadar,Khulna,Satkhira,Satkhira,Satkhira,"2018-07-22 12:35:43"
781,DHGULJ,GP,1000,23.77452806,90.41475,"Brac Net",10,Q,partha.sarkar,"2018-07-31 17:45:02",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"House # 4B, Road # 2, Gulshan-1, Dhaka-1212","2018-07-23 16:10:37"
782,DHK_X0973,Banglalink,1000,23.62096,90.48576,Nextonline,20,SCR,shihab.rahman,"2018-07-30 16:30:26",ge-1/1/3,NarayanganjSadar,Dhaka,Narayanganj,Fatulla,"Mr. Hannan, Vill: West Masdair, P.O- Fatullah, Narayanganj","2018-07-23 16:33:21"
783,DHKGNT1,ROBI,1000,23.7635,90.2467,Nextonline,5,SCR,shihab.rahman,"2018-07-30 16:40:15",ge-0/1/3,Keraniganj,Dhaka,Dhaka,"Kodomtoli, Doxin Kanarchor road","Kodomtoli, Doxin Kanarchor road","2018-07-23 16:42:28"
784,Bogra-GP,SCL,1000,24.847394,89.367278,eirtel,40,Q,partha.sarkar,"2018-07-28 21:45:51",xe-0/3/1,BograSadar,Rajshahi,Bogra,Bogra,"Sheujgari Water Tank Road","2018-07-25 21:01:35"
785,DHK_X2054,Banglalink,1000,23.93122,90.38137,"Brac Net",1,Q,partha.sarkar,"2018-07-31 10:50:12",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Chandara Madrasha Road","H#13, Block#B, Kunia Paschim para, Gazipur Sadar, Gazipur.","2018-07-26 13:50:31"
786,GPKLK04A01ES01,SCL,1000,24.023357,90.294086,"Brac Net",1,Q,partha.sarkar,"2018-07-31 13:50:09",Port14,Kaliakair,Dhaka,Gazipur,"Joydevpur - Tangail Highway","Joydevpur - Tangail Highway","2018-07-26 13:54:23"
787,DHK_X2054,Banglalink,1000,23.93122,90.38137,"Brac Net",1,Q,partha.sarkar,"1899-12-31 06:30:00",ge-1/2/0,GazipurSadar,Dhaka,Gazipur,"Chandara Madrasha Road","H#13, Block#B, Kunia Paschim para, Gazipur Sadar, Gazipur.","2018-07-26 13:56:59"
788,GPSDR57,ROBI,1000,23.8958,90.4261,"Brac Net",1,Q,partha.sarkar,"2018-07-31 14:25:43",ge-0/2/3,GazipurSadar,Dhaka,Gazipur,Tongi,Pagar_BL,"2018-07-26 14:01:15"
789,NGBND10-AGG,SCL,1000,23.6797,90.5378,"Brac Net",1,Q,partha.sarkar,"2018-07-31 18:30:55",ge-0/2/5,Bandar,Dhaka,Narayanganj,Bandar,Lalkharbag,"2018-07-26 14:08:17"
790,CTG_X0122,Banglalink,1000,21.57876,92.06533,"Brac Net",10,Q,partha.sarkar,"2018-07-31 17:45:42",ge-1/1/3,CoxsBazarSadar,Chittagong,"Coxs Bazar",N1,"East Napit Khali, Islampur, Cox?s Bazar.  (Near Dula Phakir Mazar)","2018-07-26 16:58:10"
791,MN1772-Airtel,AIRTEL,1000,23.55079,90.38976,"SK Traders",50,"NEW Capacity FR for SK TRDRS",mosabbir.hussain,"2018-08-02 18:00:20",ge-0/2/1,Serajdikhan,Dhaka,Munshiganj,"Ichapura - Sirajdikhan Road","Ichapura - Sirajdikhan Road","2018-07-29 11:48:17"
792,RJSDR03-AGG,SCL,1000,23.6799,89.699,"SK Traders",50,"NEW Capacity Req for SK TRDRS",mosabbir.hussain,"2018-08-02 18:00:15",xe-1/3/0,RajbariSadar,Dhaka,Rajbari,Goalondo_More_land_55m,Goalondo_More_land_55m,"2018-07-29 11:52:46"
793,DHKHL23,ROBI,1000,23.7454,90.4538,Innovative,2,Q,partha.sarkar,"2018-08-01 01:25:13",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,East_Nandipara,"2018-07-29 12:15:19"
794,RS7420,AIRTEL,1000,24.370506,88.617996,"Gram Bangla",50,"as per client quarries.",abu.sayeed,"2018-08-06 13:45:45",ge-0/0/0,Boalia,Rajshahi,Rajshahi,Rajshahi,"Bhodra Road","2018-07-29 12:45:25"
795,CTG_X0470,Banglalink,1000,23.97384,91.10464,"Brac Net",1,Q,partha.sarkar,"2018-07-31 20:40:48",ge-1/2/1,BrahmanbariaSadar,Chittagong,Brahmanbaria,Brahmanbaria,"Md. Hafizur Rahman,Holding No- 560, Village- Modhopara Boder Bazar Road, P.O+ P.S- B.Barai, Brahmanbaria.01711-117314, 0851-59651(Shop), 0851-62638(Res)","2018-07-29 21:08:06"
796,GPSDRB01ES01,SCL,1000,23.990049,90.377986,geotel,40,Q,partha.sarkar,"2018-08-01 05:25:31",Port12,GazipurSadar,Dhaka,Gazipur,"Dhaka - Tangail Highway","Dhaka - Tangail Highway","2018-07-30 19:39:58"
797,DHK_X2130,Banglalink,1000,23.71691,90.41995,Innovative,2,Q,partha.sarkar,"2018-08-08 09:25:42",ge-1/2/1,DMP,Dhaka,Dhaka,Dhaka,"Salahuddin Specialized hospital, 44/A, Hatkhola, Sutrapur, Dhaka.","2018-08-01 17:26:56"
798,PTMZG01,ROBI,1000,22.3697,90.2164,Global,40,Q,partha.sarkar,"2018-08-11 07:35:03",ge-0/1/1,Mirzaganj,Barisal,Patuakhali,Mirzaganj,Subidkhali_Bazar,"2018-08-01 20:05:20"
799,BRAMT01,ROBI,1000,22.139,90.229,glo,20,Q,partha.sarkar,"2018-08-11 07:35:47",ge-0/2/2,Amtali,Barisal,Barguna,Amtali,Amtoli,"2018-08-01 20:07:00"
800,DHKAK4,GP,1000,23.73637,90.405555,brac,2,Q,partha.sarkar,"2018-08-11 11:55:13",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,"1/1, Pioneer Road, Kakrail, Ramna, Dhaka-1000","2018-08-01 21:07:24"
801,MYBLK11,ROBI,1000,24.2992,90.3676,"Amber IT",5,CR,rabeya.akter,"2018-08-12 10:35:44",ge-0/1/1,Bhaluka,Mymensingh,Mymensingh,"Kashore Chourasta","Kashore Chourasta","2018-08-05 10:36:49"
802,DHBAB2,GP,1000,23.70972,90.403613,"Brac Net",50,Q,partha.sarkar,"2018-08-08 09:45:01",ge-0/1/3,Keraniganj,Dhaka,Dhaka,Dhaka,"16, Ishwar Chandra Gosh Street, Badamtali, Dhaka-1100","2018-08-06 15:18:18"
803,DHNKJA01ES01,SCL,1000,23.83416667,90.41722222,"Brac Net\",2,Q,partha.sarkar,"2018-08-09 09:45:20",Port17,DMP,Dhaka,Dhaka,Dhaka,"Road No. 16","2018-08-06 15:24:35"
804,CMCND01A01JR01,SCL,1000,23.488487,91.003732,"Brac Net",10,Q,partha.sarkar,"2018-08-08 09:45:10",ge-0/1/2,Debidwar,Chittagong,Comilla,Chandina,Chandina,"2018-08-06 15:29:33"
805,SYBLG14,ROBI,1000,24.6492,91.6991,Innovative,2,Q,partha.sarkar,"2018-08-16 09:45:29",ge-0/2/2,Balaganj,Sylhet,Sylhet,"Begumganjbz 32m land","Begumganjbz 32m land","2018-08-06 19:35:49"
806,KCGUMA01JR01,SCL,1000,22.957076,91.864411,inno,2,Q,partha.sarkar,"2018-08-09 09:45:06",ge-0/1/2,Ramgarh,Chittagong,Khagracchari,"Guimara Cantonment","Guimara Cantonment","2018-08-06 19:49:19"
807,KCGUMA01JR01,SCL,1000,22.957076,91.864411,inno,2,Q,partha.sarkar,"2018-08-09 09:45:06",ge-0/1/2,Ramgarh,Chittagong,Khagracchari,"Guimara Cantonment","Guimara Cantonment","2018-08-06 19:49:19"
808,DHLAL2,GP,1000,23.75582427,90.36889706,"royal green",10,Q,partha.sarkar,"2018-08-15 13:45:52",ge-0/1/1,DMP,Dhaka,Dhaka,Dhaka,"House No. 3/1, Block No. B, Lalmatia, Dhaka","2018-08-08 17:34:03"
809,PPMTB05,ROBI,1000,22.24833333,89.97188889,"ip link",40,Q,partha.sarkar,"2018-08-09 19:45:52",ge-0/2/1,Mathbaria,Barisal,Pirojpur,"Guishakhali 32m Land","Guishakhali 32m Land","2018-08-09 19:45:52"
810,DHK_X2551,Banglalink,1000,24.08082,90.88145,"HRC Technologies Ltd.",5,CQ,abu.sayeed,"2018-08-25 14:05:22",ge-1/2/1,Belabo,Dhaka,Narsingdi,"Unnamed Road","Dulal Kandi Bazar, Belabo, Narsingdi, Dhaka","2018-08-16 14:07:27"
811,RMSDR03,ROBI,1000,22.66283056,92.16944444,"Brac Net",10,Q,partha.sarkar,"2018-08-31 12:20:20",ge-1/1/3,RangamatiSadar,Chittagong,Rangamati,Rangamati,"SujitChakma,S/o:SusilJibonChakma,KambheeHouse,K.K.RoyRoySarak,BaruaPara,Rangamati.Ph#0351-62800,0351-62253,01554-309638(KingshukChakma)","2018-08-17 12:23:30"
812,DHBNNV,GP,1000,23.791028,90.403311,"Cosmopolitan Communications Ltd.",10,"CCL Requirements",abu.sayeed,"2018-08-31 15:15:36",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Road: 11, Plot: 54, Block:F, Banani, Dhaka-1213","2018-08-26 15:18:55"
813,DHBNNV,GP,1000,23.791028,90.403311,"Cosmopolitan Communications Ltd.",10,"CCL Requirements",abu.sayeed,"2018-08-31 15:15:36",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Road: 11, Plot: 54, Block:F, Banani, Dhaka-1213","2018-08-26 15:18:55"
814,NGSDR48,ROBI,1000,23.609,90.5036,"Cosmopolitan Communications Ltd.",10,"CCL Requirements",abu.sayeed,"2018-08-31 15:25:25",ge-0/2/3,NarayanganjSadar,Dhaka,Narayanganj,Narayanganj,"Victoria Hospital","2018-08-26 15:30:40"
815,CXTKN12,ROBI,1000,20.84,92.2992,"Link 3",5,CR,abu.sayeed,"2018-08-31 18:15:34",ge-1/1/2,Teknaf,Chittagong,"Coxs Bazar",Teknaf,"Uttar Nayapara","2018-08-27 16:19:23"
816,PTSDRB01JR01,SCL,1000,22.358494,90.319058,speed,40,Q,partha.sarkar,"2018-08-29 18:50:52",ge-1/3/7,PatuakhaliSadar,Barisal,Patuakhali,Patuakhali,"House: 670, Town Kalikapur, Chowrasta, Patuakhali.","2018-08-28 13:27:06"
817,DHGUL23,ROBI,1000,23.7808,90.402,"Brac Net",2,Q,partha.sarkar,"2018-08-31 18:50:11",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Red Crescent Concord_IBS","2018-08-29 17:47:20"
818,CMDBD15,ROBI,1000,23.53727778,90.94408333,winner,50,Q,partha.sarkar,"2018-09-14 10:50:48",ge-0/2/0,Debidwar,Chittagong,Comilla,Rajameher,"Betra 25 land","2018-09-04 12:35:38"
819,DHSTR22-AGG,SCL,1000,23.7206,90.4227,"Brac Net",5,Q,partha.sarkar,"2018-09-08 11:55:09",ge-1/1/0,DMP,Dhaka,Dhaka,Dhaka,"RK Mission Rd 1","2018-09-05 19:57:24"
820,DHK_X0438,Banglalink,1000,23.94586,90.38269,"Brac Net",1,Q,partha.sarkar,"2018-09-07 10:50:31",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Din Mohammad Super Market,AB Bank, Board Bazar, Gazipur Sadar, Gazipur","2018-09-05 20:00:47"
821,DHSHMA,GP,1000,23.772667,90.362389,"Brac Net",2,Q,partha.sarkar,"2018-09-05 20:10:28",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"House# B-34/F-4, Jahuri Moholla, Joint Quarter, Babor Road, P/S-Mohammadpur, Dhaka-1207","2018-09-05 20:10:29"
822,CMSDD35,ROBI,1000,23.4189,91.173,"Brac Net",2,Q,partha.sarkar,"2018-09-06 06:30:11",ge-0/2/0,ComillaSadarDakshin,Chittagong,Comilla,"Paduar Bazar2_1","Paduar Bazar2_1","2018-09-05 20:13:30"
823,KHDLP01,ROBI,1000,22.8716,89.5246,Innovative,2,Q,partha.sarkar,"2018-09-05 20:21:19",ge-0/1/1,Daulatpur,Khulna,Khulna,Khulna,Doulatpur,"2018-09-05 20:21:20"
824,CXSDRC01ES01,SCL,10000,21.443072,91.976835,winer,20,Q,partha.sarkar,"2018-09-08 11:30:18",Port25,CoxsBazarSadar,Chittagong,"Coxs Bazar","Coxs Bazar","Hospital Road","2018-09-06 14:08:21"
825,BGFKR01,ROBI,1000,22.7746,89.7162,Innovative,2,q,partha.sarkar,"2018-09-15 11:30:07",GigabitEthernet0/2/18,Fakirhat,Khulna,Bagerhat,Fakirhat,"Fakirhat, Bagerhat, Khulna","2018-09-07 13:36:08"
826,PBSTH03A01JR01,SCL,1000,23.958847,89.606665,Innovative,2,Q,partha.sarkar,"2018-09-11 16:25:35",ge-0/0/5,Bera,Rajshahi,Pabna,Kashinathpur,"IFIC Bank Limited, Kashinathpur Fulbagan More, Kashinathpur, Pabna","2018-09-07 16:09:50"
827,BAR_X0008,Banglalink,1.0E-6,22.705756,90.370719,RG,5,See,sadekur.rahman,"2018-10-16 10:05:57",GigabitEthernet0/2/12,Barisal,Barisal,Barisal,"Bibir Pukur par",,"2018-10-14 16:08:32"
828,CGKTLI4,ROBI,1.0E-6,22.3393,91.8284,RG,5,Q,partha.sarkar,"2018-10-17 17:25:41",ge-0/0/1,Chittagong,Chittagong,Chittagong,,,"2018-10-14 16:15:03"
829,CGKTLI4,ROBI,1.0E-6,22.3393,91.8284,RG,5,SEE,sadekur.rahman,"0000-00-00 00:00:00",ge-0/1/0,Chittagong,Chittagong,Chittagong,,,"2018-10-14 16:22:58"
830,CGTRB1,GP,1.0E-6,22.340444,91.839917,RG,5,SEE,sadekur.rahman,"0000-00-00 00:00:00",ge-0/1/3,Chittagong,Chittagong,Chittagong,Chittagong,"Teri Bazar; Chittagong","2018-10-14 16:27:43"
831,NAW0019,Teletalk,1.0E-6,24.59403,88.26105,RG,5,See,partha.sarkar,"0000-00-00 00:00:00",ge-0/2/3,"Chapai Nawabganj",Rajshahi,"Chapai Nawabganj",-,"1. Mrs. Ferdous Jahan Wife of- H.M. Abdul Motin 2. Jebun Nesha Jahan Wife of- Najifur Rahman Address: Vill: Charjot Protap Shibtola Dist: Chapai Nababganj","2018-10-14 16:28:16"
